stringId_A,stringId_B,combined_score
ENSP00000264741,ENSP00000379350,0.977628
ENSP00000264832,ENSP00000336829,0.43500400000000006
ENSP00000264832,ENSP00000495631,0.47214200000000006
ENSP00000264832,ENSP00000384273,0.690702
ENSP00000264832,ENSP00000353408,0.9164613
ENSP00000264832,ENSP00000338934,0.9351418
ENSP00000264832,ENSP00000349252,0.9985108
ENSP00000264832,ENSP00000380948,0.977581
ENSP00000264832,ENSP00000496959,0.9386164
ENSP00000264972,ENSP00000317985,0.43720000000000003
ENSP00000264972,ENSP00000382697,0.43720000000000003
ENSP00000264972,ENSP00000469413,0.4426
ENSP00000264972,ENSP00000377508,0.49127200000000004
ENSP00000264972,ENSP00000314067,0.4426
ENSP00000264972,ENSP00000339191,0.4276000000000001
ENSP00000264972,ENSP00000376197,0.4699576
ENSP00000264972,ENSP00000408146,0.596191
ENSP00000264972,ENSP00000378786,0.5429999999999999
ENSP00000264972,ENSP00000393566,0.563
ENSP00000264972,ENSP00000323280,0.49454999999999993
ENSP00000264972,ENSP00000353099,0.60135
ENSP00000264972,ENSP00000300574,0.516
ENSP00000264972,ENSP00000338171,0.51936
ENSP00000264972,ENSP00000371219,0.7456830000000001
ENSP00000264972,ENSP00000352833,0.6990495999999999
ENSP00000264972,ENSP00000501150,0.9069
ENSP00000264972,ENSP00000345731,0.9091
ENSP00000264972,ENSP00000364898,0.9067000000000001
ENSP00000264972,ENSP00000354566,0.9944581
ENSP00000264972,ENSP00000477713,0.9961183
ENSP00000265016,ENSP00000359085,0.4
ENSP00000265016,ENSP00000296350,0.4
ENSP00000265016,ENSP00000402584,0.4264
ENSP00000265016,ENSP00000367202,0.43000000000000005
ENSP00000265016,ENSP00000284240,0.4504
ENSP00000265016,ENSP00000363092,0.9043
ENSP00000265016,ENSP00000354532,0.9073
ENSP00000265165,ENSP00000340330,0.5
ENSP00000265165,ENSP00000418915,0.521
ENSP00000265165,ENSP00000398632,0.4821119999999999
ENSP00000265165,ENSP00000486891,0.77736
ENSP00000265165,ENSP00000335320,0.5602400000000001
ENSP00000265165,ENSP00000498587,0.667474
ENSP00000265165,ENSP00000302625,0.7368511
ENSP00000265165,ENSP00000377508,0.9638
ENSP00000265165,ENSP00000332973,0.59106
ENSP00000265165,ENSP00000341551,0.9366255
ENSP00000265165,ENSP00000495360,0.9996
ENSP00000265371,ENSP00000358866,0.45507999999999993
ENSP00000265371,ENSP00000314067,0.5245
ENSP00000265371,ENSP00000324806,0.4294
ENSP00000265371,ENSP00000447297,0.51
ENSP00000265371,ENSP00000442736,0.6062400000000001
ENSP00000265371,ENSP00000348461,0.521
ENSP00000265371,ENSP00000352288,0.6255342400000001
ENSP00000265371,ENSP00000351905,0.55655
ENSP00000265371,ENSP00000330382,0.5403800000000001
ENSP00000265371,ENSP00000420321,0.9049
ENSP00000265371,ENSP00000359077,0.9474
ENSP00000265562,ENSP00000332973,0.5572915
ENSP00000265562,ENSP00000362680,0.40445200000000003
ENSP00000265734,ENSP00000362680,0.5004724
ENSP00000265734,ENSP00000361423,0.49830759999999996
ENSP00000265734,ENSP00000371067,0.518332
ENSP00000265734,ENSP00000495360,0.43957
ENSP00000265734,ENSP00000418915,0.9999044
ENSP00000267082,ENSP00000369677,0.5954047
ENSP00000267082,ENSP00000339191,0.6696
ENSP00000267082,ENSP00000300574,0.6696
ENSP00000267082,ENSP00000346300,0.66995
ENSP00000267082,ENSP00000407685,0.66925
ENSP00000267082,ENSP00000369889,0.6871147000000001
ENSP00000267082,ENSP00000408695,0.691153
ENSP00000267082,ENSP00000297268,0.68611825
ENSP00000267082,ENSP00000377941,0.6818500000000001
ENSP00000267082,ENSP00000339730,0.67415
ENSP00000267082,ENSP00000334008,0.69998455
ENSP00000267082,ENSP00000496959,0.64297744
ENSP00000267082,ENSP00000386896,0.6295551
ENSP00000267082,ENSP00000454623,0.77821648
ENSP00000267082,ENSP00000367316,0.7786291999999999
ENSP00000267082,ENSP00000296181,0.9059
ENSP00000267082,ENSP00000458162,0.907
ENSP00000267082,ENSP00000379350,0.9
ENSP00000267082,ENSP00000494750,0.911371
ENSP00000267082,ENSP00000362680,0.9110776
ENSP00000267082,ENSP00000283249,0.9055
ENSP00000267082,ENSP00000452786,0.9077000000000001
ENSP00000267082,ENSP00000296585,0.918488
ENSP00000267082,ENSP00000315190,0.9192955
ENSP00000267082,ENSP00000341189,0.9202587
ENSP00000267082,ENSP00000282588,0.918488
ENSP00000267082,ENSP00000380948,0.9204
ENSP00000267082,ENSP00000327290,0.9201714
ENSP00000267082,ENSP00000358310,0.918488
ENSP00000267082,ENSP00000294728,0.9062
ENSP00000267082,ENSP00000358866,0.93841155
ENSP00000267082,ENSP00000349252,0.9404608
ENSP00000267082,ENSP00000346839,0.9331648
ENSP00000267082,ENSP00000293379,0.921631
ENSP00000267082,ENSP00000380227,0.9982024
ENSP00000268603,ENSP00000325527,0.40602799999999994
ENSP00000268603,ENSP00000497290,0.57726
ENSP00000268603,ENSP00000360882,0.4909850000000001
ENSP00000268603,ENSP00000364000,0.5110399999999999
ENSP00000268603,ENSP00000297268,0.533005
ENSP00000268603,ENSP00000304408,0.54351
ENSP00000268603,ENSP00000268613,0.5795600000000001
ENSP00000268603,ENSP00000377508,0.73044
ENSP00000268603,ENSP00000382004,0.77269928
ENSP00000268603,ENSP00000495360,0.8942
ENSP00000268613,ENSP00000497290,0.57772
ENSP00000268613,ENSP00000377508,0.60118
ENSP00000268613,ENSP00000382004,0.60164
ENSP00000268613,ENSP00000495360,0.60118
ENSP00000271638,ENSP00000398632,0.43300000000000005
ENSP00000271638,ENSP00000357801,0.51924
ENSP00000271638,ENSP00000346032,0.5955410000000001
ENSP00000271638,ENSP00000366109,0.73638
ENSP00000274063,ENSP00000434034,0.6696
ENSP00000274063,ENSP00000286201,0.7039
ENSP00000274063,ENSP00000285018,0.7319
ENSP00000274063,ENSP00000293549,0.7319
ENSP00000274063,ENSP00000284523,0.7702
ENSP00000274376,ENSP00000496577,0.46407999999999994
ENSP00000274376,ENSP00000341905,0.4
ENSP00000274376,ENSP00000330382,0.5
ENSP00000274376,ENSP00000339191,0.44743199999999994
ENSP00000274376,ENSP00000380638,0.5422560000000001
ENSP00000274376,ENSP00000408695,0.5801499999999999
ENSP00000274376,ENSP00000362680,0.535912
ENSP00000274376,ENSP00000417273,0.54372
ENSP00000274376,ENSP00000337451,0.9076
ENSP00000274376,ENSP00000275815,0.9074
ENSP00000274376,ENSP00000351209,0.9146228000000001
ENSP00000274376,ENSP00000332118,0.9344392
ENSP00000274376,ENSP00000357392,0.9
ENSP00000274376,ENSP00000281821,0.9149932000000001
ENSP00000274376,ENSP00000276297,0.93
ENSP00000274376,ENSP00000328777,0.9
ENSP00000275815,ENSP00000332118,0.5245
ENSP00000275815,ENSP00000337451,0.42700000000000005
ENSP00000275815,ENSP00000281821,0.451639
ENSP00000275815,ENSP00000361423,0.9101
ENSP00000275815,ENSP00000351209,0.8967214
ENSP00000275815,ENSP00000328777,0.7117659000000001
ENSP00000275815,ENSP00000357392,0.7123973
ENSP00000276297,ENSP00000348461,0.4983580000000001
ENSP00000276297,ENSP00000285735,0.55933
ENSP00000276297,ENSP00000497733,0.4983580000000001
ENSP00000276297,ENSP00000339191,0.55802
ENSP00000276297,ENSP00000400175,0.686404
ENSP00000276440,ENSP00000314067,0.45699999999999996
ENSP00000276440,ENSP00000418447,0.5181260000000001
ENSP00000276440,ENSP00000485033,0.571712
ENSP00000276440,ENSP00000348461,0.716406
ENSP00000276440,ENSP00000497733,0.61336
ENSP00000276440,ENSP00000339467,0.715151
ENSP00000276440,ENSP00000346300,0.5602400000000001
ENSP00000276440,ENSP00000300574,0.634285
ENSP00000276440,ENSP00000304283,0.93415
ENSP00000278198,ENSP00000422533,0.5562819999999999
ENSP00000278198,ENSP00000359085,0.9953044
ENSP00000278572,ENSP00000398803,0.581443
ENSP00000278572,ENSP00000416255,0.85351
ENSP00000278572,ENSP00000384273,0.943538
ENSP00000278927,ENSP00000296387,0.66925
ENSP00000278927,ENSP00000409544,0.66925
ENSP00000278927,ENSP00000378577,0.66925
ENSP00000278927,ENSP00000295522,0.66925
ENSP00000278927,ENSP00000385477,0.8901
ENSP00000278927,ENSP00000347379,0.65
ENSP00000279227,ENSP00000293373,0.41300000000000003
ENSP00000279227,ENSP00000337598,0.4337200000000001
ENSP00000279227,ENSP00000379350,0.41747199999999995
ENSP00000279227,ENSP00000342858,0.787324
ENSP00000279227,ENSP00000379975,0.5033799999999999
ENSP00000279227,ENSP00000380948,0.45476799999999995
ENSP00000279227,ENSP00000452786,0.941944
ENSP00000280357,ENSP00000303231,0.4
ENSP00000280357,ENSP00000474412,0.4324
ENSP00000280357,ENSP00000384273,0.9047000000000001
ENSP00000280357,ENSP00000398698,0.4294
ENSP00000280357,ENSP00000385675,0.4
ENSP00000281821,ENSP00000332118,0.5492400000000001
ENSP00000281821,ENSP00000351209,0.49840000000000007
ENSP00000281821,ENSP00000337451,0.523414
ENSP00000281821,ENSP00000361423,0.9074
ENSP00000281821,ENSP00000357392,0.87952965
ENSP00000281821,ENSP00000328777,0.99028925
ENSP00000282020,ENSP00000380638,0.54
ENSP00000282588,ENSP00000369677,0.5685200000000001
ENSP00000282588,ENSP00000379616,0.5369999999999999
ENSP00000282588,ENSP00000381949,0.5245
ENSP00000282588,ENSP00000496959,0.54
ENSP00000282588,ENSP00000362776,0.5335
ENSP00000282588,ENSP00000346300,0.65
ENSP00000282588,ENSP00000407685,0.65
ENSP00000282588,ENSP00000458162,0.65
ENSP00000282588,ENSP00000300574,0.6647000000000001
ENSP00000282588,ENSP00000334008,0.698699
ENSP00000282588,ENSP00000358866,0.67065
ENSP00000282588,ENSP00000362680,0.67485
ENSP00000282588,ENSP00000377941,0.66715
ENSP00000282588,ENSP00000494750,0.65
ENSP00000282588,ENSP00000454623,0.72
ENSP00000282588,ENSP00000339730,0.6821282500000001
ENSP00000282588,ENSP00000367316,0.7564
ENSP00000282588,ENSP00000386896,0.57082
ENSP00000282588,ENSP00000369889,0.6682
ENSP00000282588,ENSP00000297268,0.68745
ENSP00000282588,ENSP00000341189,0.8084
ENSP00000282588,ENSP00000349252,0.9
ENSP00000282588,ENSP00000327290,0.9081
ENSP00000282588,ENSP00000293379,0.9085
ENSP00000282588,ENSP00000346839,0.6794
ENSP00000282588,ENSP00000380227,0.9067000000000001
ENSP00000282588,ENSP00000358310,0.905
ENSP00000282588,ENSP00000315190,0.909
ENSP00000282588,ENSP00000296585,0.9067000000000001
ENSP00000282588,ENSP00000283249,0.9178678
ENSP00000282588,ENSP00000380948,0.918488
ENSP00000282588,ENSP00000296181,0.9217662
ENSP00000282588,ENSP00000452786,0.923361
ENSP00000282588,ENSP00000379350,0.9685965
ENSP00000283147,ENSP00000498748,0.67415
ENSP00000283147,ENSP00000368104,0.9358036000000001
ENSP00000283228,ENSP00000311005,0.45300000000000007
ENSP00000283249,ENSP00000369677,0.5848615000000001
ENSP00000283249,ENSP00000300574,0.65
ENSP00000283249,ENSP00000496959,0.62137676
ENSP00000283249,ENSP00000408695,0.68413375
ENSP00000283249,ENSP00000377941,0.7034526999999999
ENSP00000283249,ENSP00000339191,0.67555
ENSP00000283249,ENSP00000339730,0.6878356999999999
ENSP00000283249,ENSP00000369889,0.66785
ENSP00000283249,ENSP00000334008,0.70634755
ENSP00000283249,ENSP00000325527,0.554982
ENSP00000283249,ENSP00000297268,0.6824646000000001
ENSP00000283249,ENSP00000346300,0.65
ENSP00000283249,ENSP00000454623,0.7655643999999999
ENSP00000283249,ENSP00000386896,0.6359215
ENSP00000283249,ENSP00000358866,0.7853653
ENSP00000283249,ENSP00000355896,0.5740000000000001
ENSP00000283249,ENSP00000367316,0.772332
ENSP00000283249,ENSP00000407685,0.9055
ENSP00000283249,ENSP00000458162,0.912952
ENSP00000283249,ENSP00000296181,0.9059
ENSP00000283249,ENSP00000494750,0.912952
ENSP00000283249,ENSP00000349252,0.916273
ENSP00000283249,ENSP00000362680,0.9112672
ENSP00000283249,ENSP00000341189,0.9174718000000001
ENSP00000283249,ENSP00000452786,0.9044
ENSP00000283249,ENSP00000380948,0.9071
ENSP00000283249,ENSP00000327290,0.9174248
ENSP00000283249,ENSP00000358310,0.9174248
ENSP00000283249,ENSP00000293379,0.9192955
ENSP00000283249,ENSP00000380227,0.9191225000000001
ENSP00000283249,ENSP00000296585,0.921146
ENSP00000283249,ENSP00000315190,0.922496
ENSP00000283249,ENSP00000379350,0.9667
ENSP00000283249,ENSP00000346839,0.9331648
ENSP00000283285,ENSP00000323280,0.43100000000000005
ENSP00000283285,ENSP00000354566,0.45599999999999996
ENSP00000284240,ENSP00000364000,0.42500000000000004
ENSP00000284240,ENSP00000380948,0.9049
ENSP00000284240,ENSP00000496959,0.9055
ENSP00000284523,ENSP00000285018,0.524
ENSP00000284523,ENSP00000418447,0.5
ENSP00000284523,ENSP00000293549,0.555967
ENSP00000284523,ENSP00000339191,0.8
ENSP00000284523,ENSP00000324806,0.556
ENSP00000284523,ENSP00000286201,0.7319
ENSP00000284523,ENSP00000434034,0.7319
ENSP00000284523,ENSP00000495360,0.5685
ENSP00000284878,ENSP00000348635,0.9871075
ENSP00000284981,ENSP00000331746,0.4
ENSP00000284981,ENSP00000356574,0.43720000000000003
ENSP00000284981,ENSP00000384273,0.4585150000000001
ENSP00000284981,ENSP00000306099,0.51
ENSP00000284981,ENSP00000345347,0.46716040000000003
ENSP00000284981,ENSP00000366109,0.46599999999999997
ENSP00000284981,ENSP00000352798,0.415871
ENSP00000284981,ENSP00000331544,0.564289
ENSP00000284981,ENSP00000336829,0.5752
ENSP00000284981,ENSP00000355627,0.44799999999999995
ENSP00000284981,ENSP00000313391,0.40066499999999994
ENSP00000284981,ENSP00000375629,0.636
ENSP00000284981,ENSP00000355896,0.66091
ENSP00000284981,ENSP00000346839,0.45640000000000003
ENSP00000284981,ENSP00000498441,0.5930416000000001
ENSP00000284981,ENSP00000350425,0.80176
ENSP00000284981,ENSP00000339527,0.7705
ENSP00000284981,ENSP00000362680,0.669718
ENSP00000284981,ENSP00000320866,0.75979
ENSP00000284981,ENSP00000364210,0.535
ENSP00000284981,ENSP00000498587,0.560638
ENSP00000284981,ENSP00000324806,0.648552
ENSP00000284981,ENSP00000381448,0.5168926
ENSP00000284981,ENSP00000340330,0.783
ENSP00000284981,ENSP00000500990,0.876712
ENSP00000285018,ENSP00000293549,0.522
ENSP00000285018,ENSP00000434034,0.7319
ENSP00000285018,ENSP00000286201,0.7319
ENSP00000285735,ENSP00000304283,0.42348399999999997
ENSP00000285735,ENSP00000379616,0.555488
ENSP00000285735,ENSP00000376197,0.586623
ENSP00000285735,ENSP00000416523,0.548285
ENSP00000285735,ENSP00000365569,0.5938460000000001
ENSP00000285735,ENSP00000356319,0.577
ENSP00000285735,ENSP00000378368,0.5905065
ENSP00000285735,ENSP00000377508,0.6039399999999999
ENSP00000285735,ENSP00000358770,0.6314875
ENSP00000285735,ENSP00000495631,0.4761196
ENSP00000285735,ENSP00000458162,0.60196
ENSP00000285735,ENSP00000303507,0.638834
ENSP00000285735,ENSP00000348461,0.7149099999999999
ENSP00000285735,ENSP00000286827,0.4768
ENSP00000285735,ENSP00000339191,0.7101649999999999
ENSP00000285735,ENSP00000494750,0.6912400000000001
ENSP00000285735,ENSP00000376457,0.7080376
ENSP00000285735,ENSP00000359552,0.7027975
ENSP00000285735,ENSP00000317985,0.72001
ENSP00000285735,ENSP00000497733,0.747958
ENSP00000285735,ENSP00000400175,0.934928
ENSP00000285735,ENSP00000382697,0.774845
ENSP00000286201,ENSP00000434034,0.5285
ENSP00000286201,ENSP00000304283,0.5675545
ENSP00000286201,ENSP00000348461,0.5564305
ENSP00000286201,ENSP00000428184,0.42500000000000004
ENSP00000286201,ENSP00000364683,0.9084
ENSP00000286201,ENSP00000293549,0.9234
ENSP00000286301,ENSP00000408146,0.43700000000000006
ENSP00000286301,ENSP00000398890,0.4590000000000001
ENSP00000286301,ENSP00000496577,0.4510719999999999
ENSP00000286301,ENSP00000378786,0.41300000000000003
ENSP00000286301,ENSP00000393566,0.49
ENSP00000286301,ENSP00000501150,0.591889
ENSP00000286301,ENSP00000328777,0.65
ENSP00000286301,ENSP00000357392,0.65
ENSP00000286301,ENSP00000346300,0.6818500000000001
ENSP00000286301,ENSP00000300574,0.6818500000000001
ENSP00000286301,ENSP00000391826,0.65
ENSP00000286301,ENSP00000457421,0.4470550000000001
ENSP00000286301,ENSP00000414303,0.65
ENSP00000286301,ENSP00000375629,0.77844
ENSP00000286301,ENSP00000376637,0.6800999999999999
ENSP00000286301,ENSP00000362680,0.711936
ENSP00000286301,ENSP00000380948,0.543681
ENSP00000286301,ENSP00000330382,0.6885
ENSP00000286760,ENSP00000308576,0.5389999999999999
ENSP00000286760,ENSP00000494750,0.9103
ENSP00000286760,ENSP00000458162,0.9248000000000001
ENSP00000286760,ENSP00000497733,0.9121334
ENSP00000286827,ENSP00000341292,0.5416000000000001
ENSP00000286827,ENSP00000501150,0.66925
ENSP00000286827,ENSP00000494788,0.541568
ENSP00000286827,ENSP00000362680,0.5529999999999999
ENSP00000286827,ENSP00000414303,0.5
ENSP00000286827,ENSP00000400175,0.6814
ENSP00000286827,ENSP00000304283,0.9148000000000001
ENSP00000286827,ENSP00000358723,0.9165496
ENSP00000286827,ENSP00000348461,0.893
ENSP00000286827,ENSP00000398632,0.9365905
ENSP00000286827,ENSP00000497733,0.9497144
ENSP00000287139,ENSP00000341551,0.5475
ENSP00000287139,ENSP00000332973,0.5475
ENSP00000287820,ENSP00000383042,0.527
ENSP00000287820,ENSP00000339191,0.55714
ENSP00000287820,ENSP00000320147,0.6747920000000001
ENSP00000287820,ENSP00000458162,0.9047000000000001
ENSP00000287820,ENSP00000415743,0.5820000000000001
ENSP00000287820,ENSP00000312652,0.556
ENSP00000287820,ENSP00000332973,0.553968
ENSP00000287820,ENSP00000354558,0.9
ENSP00000287820,ENSP00000389814,0.569
ENSP00000287820,ENSP00000494750,0.9047000000000001
ENSP00000287820,ENSP00000495360,0.74878
ENSP00000287820,ENSP00000384273,0.9621105
ENSP00000292408,ENSP00000433623,0.65
ENSP00000292408,ENSP00000328777,0.65
ENSP00000292408,ENSP00000357392,0.6745000000000001
ENSP00000292408,ENSP00000414303,0.65
ENSP00000292408,ENSP00000330382,0.67275
ENSP00000292408,ENSP00000501150,0.68045
ENSP00000292408,ENSP00000300574,0.6940999999999999
ENSP00000292408,ENSP00000376637,0.65
ENSP00000292408,ENSP00000346300,0.7228
ENSP00000292408,ENSP00000391826,0.67135
ENSP00000293373,ENSP00000376197,0.4252
ENSP00000293373,ENSP00000366283,0.4
ENSP00000293373,ENSP00000339191,0.4
ENSP00000293373,ENSP00000314067,0.4456
ENSP00000293373,ENSP00000351209,0.4780816
ENSP00000293373,ENSP00000337907,0.4749052
ENSP00000293373,ENSP00000469413,0.4618
ENSP00000293373,ENSP00000379350,0.46840000000000004
ENSP00000293373,ENSP00000380948,0.404
ENSP00000293373,ENSP00000316338,0.4252
ENSP00000293373,ENSP00000341189,0.521
ENSP00000293373,ENSP00000361423,0.5221912000000001
ENSP00000293373,ENSP00000458162,0.552614
ENSP00000293373,ENSP00000394888,0.42698099999999994
ENSP00000293373,ENSP00000362680,0.5736939999999999
ENSP00000293373,ENSP00000300574,0.5
ENSP00000293373,ENSP00000494750,0.554949
ENSP00000293373,ENSP00000348461,0.603676
ENSP00000293373,ENSP00000485033,0.622
ENSP00000293373,ENSP00000497733,0.514594
ENSP00000293373,ENSP00000364898,0.637254
ENSP00000293373,ENSP00000417273,0.560718
ENSP00000293373,ENSP00000304283,0.9205534
ENSP00000293373,ENSP00000479719,0.9809950000000001
ENSP00000293379,ENSP00000355361,0.4516
ENSP00000293379,ENSP00000369677,0.59428
ENSP00000293379,ENSP00000496959,0.5860000000000001
ENSP00000293379,ENSP00000407685,0.65
ENSP00000293379,ENSP00000339730,0.6871105000000001
ENSP00000293379,ENSP00000346300,0.66715
ENSP00000293379,ENSP00000458162,0.66855
ENSP00000293379,ENSP00000300574,0.6668000000000001
ENSP00000293379,ENSP00000369889,0.65
ENSP00000293379,ENSP00000334008,0.6914064
ENSP00000293379,ENSP00000325527,0.584233
ENSP00000293379,ENSP00000454623,0.75388
ENSP00000293379,ENSP00000358866,0.72665
ENSP00000293379,ENSP00000494750,0.671
ENSP00000293379,ENSP00000386896,0.5666800000000001
ENSP00000293379,ENSP00000352798,0.771013
ENSP00000293379,ENSP00000367316,0.74408
ENSP00000293379,ENSP00000359077,0.6637
ENSP00000293379,ENSP00000297268,0.6790499999999999
ENSP00000293379,ENSP00000380638,0.9059
ENSP00000293379,ENSP00000358310,0.9087000000000001
ENSP00000293379,ENSP00000327290,0.9099
ENSP00000293379,ENSP00000362680,0.9169474
ENSP00000293379,ENSP00000349252,0.9062
ENSP00000293379,ENSP00000315190,0.9068
ENSP00000293379,ENSP00000296585,0.9086000000000001
ENSP00000293379,ENSP00000377941,0.9266
ENSP00000293379,ENSP00000380227,0.9072
ENSP00000293379,ENSP00000341189,0.9059
ENSP00000293379,ENSP00000379975,0.9388774
ENSP00000293379,ENSP00000296181,0.94255390000000006
ENSP00000293379,ENSP00000380948,0.924399
ENSP00000293379,ENSP00000452786,0.9701966
ENSP00000293379,ENSP00000379350,0.9990408
ENSP00000293379,ENSP00000346839,0.998754
ENSP00000293549,ENSP00000418447,0.5
ENSP00000293549,ENSP00000304283,0.534
ENSP00000293549,ENSP00000348461,0.534
ENSP00000293549,ENSP00000324806,0.556
ENSP00000293549,ENSP00000495360,0.5685
ENSP00000293549,ENSP00000434034,0.9234
ENSP00000294489,ENSP00000364898,0.5487625
ENSP00000294728,ENSP00000416523,0.43599999999999994
ENSP00000294728,ENSP00000454623,0.4743718
ENSP00000294728,ENSP00000338934,0.9314
ENSP00000294728,ENSP00000353408,0.938055
ENSP00000294728,ENSP00000496959,0.476044
ENSP00000294728,ENSP00000380948,0.45999999999999996
ENSP00000294728,ENSP00000379350,0.9358408
ENSP00000294728,ENSP00000380227,0.9190004
ENSP00000295522,ENSP00000296387,0.65
ENSP00000295522,ENSP00000378577,0.7705372
ENSP00000295522,ENSP00000385477,0.65
ENSP00000295522,ENSP00000409544,0.6790499999999999
ENSP00000295522,ENSP00000348416,0.7902268
ENSP00000295522,ENSP00000347379,0.70769015
ENSP00000296181,ENSP00000415743,0.45520000000000005
ENSP00000296181,ENSP00000379616,0.5285
ENSP00000296181,ENSP00000352798,0.558
ENSP00000296181,ENSP00000369677,0.6169304
ENSP00000296181,ENSP00000342858,0.42474999999999996
ENSP00000296181,ENSP00000355896,0.5605
ENSP00000296181,ENSP00000407685,0.66925
ENSP00000296181,ENSP00000346300,0.6689
ENSP00000296181,ENSP00000408695,0.68413375
ENSP00000296181,ENSP00000369889,0.66785
ENSP00000296181,ENSP00000300574,0.6752
ENSP00000296181,ENSP00000339730,0.6878356999999999
ENSP00000296181,ENSP00000496959,0.62382212
ENSP00000296181,ENSP00000339191,0.6913
ENSP00000296181,ENSP00000334008,0.7174828
ENSP00000296181,ENSP00000377941,0.71675515
ENSP00000296181,ENSP00000297268,0.69608275
ENSP00000296181,ENSP00000454623,0.76606056
ENSP00000296181,ENSP00000358866,0.7411645
ENSP00000296181,ENSP00000367316,0.772332
ENSP00000296181,ENSP00000386896,0.6422879
ENSP00000296181,ENSP00000469413,0.67476
ENSP00000296181,ENSP00000458162,0.911092
ENSP00000296181,ENSP00000494750,0.910906
ENSP00000296181,ENSP00000349252,0.9168932000000001
ENSP00000296181,ENSP00000362680,0.9129515
ENSP00000296181,ENSP00000380948,0.9072
ENSP00000296181,ENSP00000452786,0.918
ENSP00000296181,ENSP00000379350,0.9103
ENSP00000296181,ENSP00000380227,0.9191225000000001
ENSP00000296181,ENSP00000358310,0.921589
ENSP00000296181,ENSP00000341189,0.960394
ENSP00000296181,ENSP00000327290,0.9234496
ENSP00000296181,ENSP00000296585,0.9236268
ENSP00000296181,ENSP00000315190,0.943129
ENSP00000296181,ENSP00000346839,0.9383332
ENSP00000296387,ENSP00000385477,0.6647000000000001
ENSP00000296387,ENSP00000409544,0.65
ENSP00000296387,ENSP00000378577,0.65
ENSP00000296387,ENSP00000347379,0.67485
ENSP00000296387,ENSP00000348416,0.6920829500000001
ENSP00000296585,ENSP00000369677,0.54
ENSP00000296585,ENSP00000362776,0.5295
ENSP00000296585,ENSP00000496959,0.56254
ENSP00000296585,ENSP00000346300,0.66645
ENSP00000296585,ENSP00000300574,0.6654
ENSP00000296585,ENSP00000407685,0.65
ENSP00000296585,ENSP00000334008,0.6967124
ENSP00000296585,ENSP00000358866,0.6731
ENSP00000296585,ENSP00000339730,0.6657500000000001
ENSP00000296585,ENSP00000454623,0.72
ENSP00000296585,ENSP00000377941,0.6717
ENSP00000296585,ENSP00000458162,0.66645
ENSP00000296585,ENSP00000362680,0.69743935
ENSP00000296585,ENSP00000367316,0.73876
ENSP00000296585,ENSP00000369889,0.65
ENSP00000296585,ENSP00000494750,0.6696
ENSP00000296585,ENSP00000386896,0.5975
ENSP00000296585,ENSP00000309591,0.9056000000000001
ENSP00000296585,ENSP00000349252,0.9049
ENSP00000296585,ENSP00000501150,0.9
ENSP00000296585,ENSP00000341189,0.9063
ENSP00000296585,ENSP00000358310,0.9049
ENSP00000296585,ENSP00000327290,0.9
ENSP00000296585,ENSP00000380227,0.9065
ENSP00000296585,ENSP00000315190,0.9159
ENSP00000296585,ENSP00000297268,0.9317659
ENSP00000296585,ENSP00000380948,0.918488
ENSP00000296585,ENSP00000304408,0.9268852000000001
ENSP00000296585,ENSP00000452786,0.924247
ENSP00000296585,ENSP00000346839,0.6790499999999999
ENSP00000296585,ENSP00000379350,0.9773069
ENSP00000296677,ENSP00000321326,0.43779999999999997
ENSP00000296677,ENSP00000335074,0.5
ENSP00000296677,ENSP00000355627,0.5255000000000001
ENSP00000296677,ENSP00000308938,0.66785
ENSP00000297268,ENSP00000497653,0.4
ENSP00000297268,ENSP00000381949,0.4498
ENSP00000297268,ENSP00000366109,0.4822000000000001
ENSP00000297268,ENSP00000352798,0.47320000000000007
ENSP00000297268,ENSP00000331544,0.42786499999999994
ENSP00000297268,ENSP00000327801,0.5477995
ENSP00000297268,ENSP00000361818,0.6717
ENSP00000297268,ENSP00000341551,0.5265
ENSP00000297268,ENSP00000358310,0.6647000000000001
ENSP00000297268,ENSP00000341189,0.6717
ENSP00000297268,ENSP00000380227,0.6696
ENSP00000297268,ENSP00000367316,0.6794
ENSP00000297268,ENSP00000386896,0.65
ENSP00000297268,ENSP00000315190,0.67625
ENSP00000297268,ENSP00000332973,0.5315
ENSP00000297268,ENSP00000362776,0.66052
ENSP00000297268,ENSP00000369889,0.72
ENSP00000297268,ENSP00000452786,0.6884433000000001
ENSP00000297268,ENSP00000327290,0.71755
ENSP00000297268,ENSP00000363840,0.9182582
ENSP00000297268,ENSP00000325527,0.708977
ENSP00000297268,ENSP00000346839,0.7378
ENSP00000297268,ENSP00000379350,0.9154441
ENSP00000297268,ENSP00000398632,0.9056000000000001
ENSP00000297268,ENSP00000360882,0.9294568
ENSP00000297268,ENSP00000364000,0.97070304
ENSP00000297268,ENSP00000304408,0.9999229
ENSP00000298552,ENSP00000340019,0.45486400000000005
ENSP00000298552,ENSP00000357288,0.5245
ENSP00000298552,ENSP00000354558,0.735736
ENSP00000298552,ENSP00000324806,0.9398366
ENSP00000298552,ENSP00000430684,0.9411126
ENSP00000298552,ENSP00000451828,0.9502627
ENSP00000299106,ENSP00000480359,0.54
ENSP00000299106,ENSP00000331983,0.54
ENSP00000299106,ENSP00000360305,0.56576
ENSP00000299106,ENSP00000304283,0.72
