stringId_A,stringId_B
ENSP00000364210,ENSP00000371067
ENSP00000364683,ENSP00000434034
ENSP00000365227,ENSP00000375629
ENSP00000365227,ENSP00000380948
ENSP00000365380,ENSP00000384273
ENSP00000365465,ENSP00000378431
ENSP00000365465,ENSP00000389326
ENSP00000365569,ENSP00000377508
ENSP00000365569,ENSP00000382697
ENSP00000365569,ENSP00000400175
ENSP00000365569,ENSP00000394496
ENSP00000365569,ENSP00000378368
ENSP00000365817,ENSP00000386896
ENSP00000365817,ENSP00000417404
ENSP00000365817,ENSP00000375616
ENSP00000365817,ENSP00000375629
ENSP00000365817,ENSP00000398890
ENSP00000365817,ENSP00000408146
ENSP00000365817,ENSP00000393566
ENSP00000365817,ENSP00000378786
ENSP00000365817,ENSP00000379873
ENSP00000366109,ENSP00000391490
ENSP00000366283,ENSP00000379350
ENSP00000366283,ENSP00000469413
ENSP00000366283,ENSP00000422533
ENSP00000366283,ENSP00000370593
ENSP00000366288,ENSP00000422533
ENSP00000366288,ENSP00000370593
ENSP00000367154,ENSP00000422533
ENSP00000367154,ENSP00000379975
ENSP00000367316,ENSP00000369677
ENSP00000367316,ENSP00000386896
ENSP00000367316,ENSP00000458162
ENSP00000367316,ENSP00000369889
ENSP00000367316,ENSP00000377941
ENSP00000367316,ENSP00000454623
ENSP00000367316,ENSP00000380227
ENSP00000367316,ENSP00000380948
ENSP00000367316,ENSP00000452786
ENSP00000367316,ENSP00000407685
ENSP00000367316,ENSP00000379350
ENSP00000367817,ENSP00000378856
ENSP00000368104,ENSP00000373574
ENSP00000368104,ENSP00000379204
ENSP00000368278,ENSP00000370593
ENSP00000368632,ENSP00000383042
ENSP00000368632,ENSP00000474412
ENSP00000369270,ENSP00000383042
ENSP00000369375,ENSP00000391826
ENSP00000369375,ENSP00000414303
ENSP00000369554,ENSP00000370698
ENSP00000369554,ENSP00000384273
ENSP00000369554,ENSP00000470788
ENSP00000369554,ENSP00000369581
ENSP00000369554,ENSP00000371067
ENSP00000369554,ENSP00000431885
ENSP00000369581,ENSP00000452786
ENSP00000369581,ENSP00000370698
ENSP00000369581,ENSP00000470788
ENSP00000369581,ENSP00000384273
ENSP00000369581,ENSP00000371067
ENSP00000369581,ENSP00000431885
ENSP00000369677,ENSP00000378431
ENSP00000369677,ENSP00000386896
ENSP00000369677,ENSP00000454623
ENSP00000369677,ENSP00000380948
ENSP00000369677,ENSP00000452786
ENSP00000369677,ENSP00000379350
ENSP00000369677,ENSP00000380227
ENSP00000369889,ENSP00000408146
ENSP00000369889,ENSP00000381949
ENSP00000369889,ENSP00000380227
ENSP00000369889,ENSP00000452786
ENSP00000369889,ENSP00000386896
ENSP00000369889,ENSP00000379350
ENSP00000369889,ENSP00000378786
ENSP00000369889,ENSP00000398632
ENSP00000370593,ENSP00000420091
ENSP00000370698,ENSP00000431885
ENSP00000370698,ENSP00000371067
ENSP00000370698,ENSP00000385675
ENSP00000370989,ENSP00000408146
ENSP00000370989,ENSP00000393566
ENSP00000370989,ENSP00000378786
ENSP00000370989,ENSP00000380855
ENSP00000371067,ENSP00000385675
ENSP00000371067,ENSP00000431885
ENSP00000371067,ENSP00000470788
ENSP00000371219,ENSP00000377508
ENSP00000371219,ENSP00000469413
ENSP00000371219,ENSP00000382697
ENSP00000371798,ENSP00000451828
ENSP00000371958,ENSP00000452786
ENSP00000371958,ENSP00000457421
ENSP00000371958,ENSP00000386896
ENSP00000371958,ENSP00000398632
ENSP00000371958,ENSP00000379350
ENSP00000371958,ENSP00000447730
ENSP00000372295,ENSP00000463752
ENSP00000372295,ENSP00000484552
ENSP00000373574,ENSP00000463051
ENSP00000375086,ENSP00000379140
ENSP00000375086,ENSP00000474412
ENSP00000375616,ENSP00000379873
ENSP00000375616,ENSP00000375629
ENSP00000375629,ENSP00000457421
ENSP00000375629,ENSP00000380948
ENSP00000375629,ENSP00000454623
ENSP00000375629,ENSP00000379873
ENSP00000376436,ENSP00000418915
ENSP00000376457,ENSP00000400175
ENSP00000377370,ENSP00000378409
ENSP00000377508,ENSP00000382697
ENSP00000377508,ENSP00000424565
ENSP00000377508,ENSP00000469413
ENSP00000377508,ENSP00000400175
ENSP00000377508,ENSP00000378368
ENSP00000377508,ENSP00000382004
ENSP00000377941,ENSP00000380227
ENSP00000377941,ENSP00000422007
ENSP00000377941,ENSP00000386896
ENSP00000377941,ENSP00000452786
ENSP00000377941,ENSP00000385450
ENSP00000377941,ENSP00000458162
ENSP00000377941,ENSP00000379350
ENSP00000378332,ENSP00000380638
ENSP00000378368,ENSP00000382697
ENSP00000378368,ENSP00000400175
ENSP00000378368,ENSP00000394496
ENSP00000378577,ENSP00000409544
ENSP00000378577,ENSP00000385477
ENSP00000378786,ENSP00000400010
ENSP00000378786,ENSP00000380855
ENSP00000378786,ENSP00000380948
ENSP00000378786,ENSP00000380958
ENSP00000378786,ENSP00000379873
ENSP00000378786,ENSP00000408146
ENSP00000378786,ENSP00000393566
ENSP00000378786,ENSP00000398890
ENSP00000378856,ENSP00000379350
ENSP00000378856,ENSP00000400010
ENSP00000379140,ENSP00000420321
ENSP00000379140,ENSP00000474412
ENSP00000379350,ENSP00000381949
ENSP00000379350,ENSP00000469413
ENSP00000379350,ENSP00000407685
ENSP00000379350,ENSP00000408695
ENSP00000379350,ENSP00000383376
ENSP00000379350,ENSP00000380638
ENSP00000379350,ENSP00000458162
ENSP00000379350,ENSP00000454623
ENSP00000379350,ENSP00000380948
ENSP00000379350,ENSP00000452786
ENSP00000379350,ENSP00000447730
ENSP00000379350,ENSP00000380227
ENSP00000379350,ENSP00000386896
ENSP00000379350,ENSP00000379975
ENSP00000379616,ENSP00000382697
ENSP00000379616,ENSP00000400175
ENSP00000379616,ENSP00000458162
ENSP00000379873,ENSP00000398890
ENSP00000379873,ENSP00000408146
ENSP00000379873,ENSP00000393566
ENSP00000379975,ENSP00000408695
ENSP00000379975,ENSP00000458162
ENSP00000379975,ENSP00000451828
ENSP00000380150,ENSP00000384273
ENSP00000380150,ENSP00000430684
ENSP00000380150,ENSP00000433623
ENSP00000380227,ENSP00000407685
ENSP00000380227,ENSP00000458162
ENSP00000380227,ENSP00000386896
ENSP00000380227,ENSP00000454623
ENSP00000380227,ENSP00000380638
ENSP00000380227,ENSP00000383376
ENSP00000380227,ENSP00000452786
ENSP00000380227,ENSP00000380948
ENSP00000380638,ENSP00000382697
ENSP00000380638,ENSP00000394888
ENSP00000380638,ENSP00000452786
ENSP00000380638,ENSP00000400175
ENSP00000380638,ENSP00000380948
ENSP00000380855,ENSP00000408146
ENSP00000380855,ENSP00000393566
ENSP00000380948,ENSP00000386896
ENSP00000380948,ENSP00000452786
ENSP00000380948,ENSP00000454623
ENSP00000381775,ENSP00000469049
ENSP00000381775,ENSP00000398698
ENSP00000382004,ENSP00000463325
ENSP00000382004,ENSP00000400010
ENSP00000382004,ENSP00000400175
ENSP00000382697,ENSP00000469413
ENSP00000382697,ENSP00000416523
ENSP00000382697,ENSP00000452786
ENSP00000382697,ENSP00000384273
ENSP00000382697,ENSP00000400175
ENSP00000384273,ENSP00000433623
ENSP00000384273,ENSP00000474412
ENSP00000384273,ENSP00000418447
ENSP00000384273,ENSP00000385675
ENSP00000384273,ENSP00000398698
ENSP00000384273,ENSP00000430684
ENSP00000385143,ENSP00000422533
ENSP00000385477,ENSP00000409544
ENSP00000385675,ENSP00000470788
ENSP00000385675,ENSP00000474412
ENSP00000385675,ENSP00000431885
ENSP00000385675,ENSP00000398698
ENSP00000386896,ENSP00000454623
ENSP00000386896,ENSP00000407685
ENSP00000386896,ENSP00000458162
ENSP00000386896,ENSP00000452786
ENSP00000391490,ENSP00000442600
ENSP00000392500,ENSP00000402584
ENSP00000393566,ENSP00000400010
ENSP00000393566,ENSP00000398890
ENSP00000393566,ENSP00000408146
ENSP00000397459,ENSP00000480359
ENSP00000398698,ENSP00000469049
ENSP00000398698,ENSP00000474412
ENSP00000398698,ENSP00000433623
ENSP00000398698,ENSP00000430684
ENSP00000398890,ENSP00000408146
ENSP00000400010,ENSP00000408146
ENSP00000400175,ENSP00000420321
ENSP00000400175,ENSP00000416523
ENSP00000400175,ENSP00000452786
ENSP00000400175,ENSP00000458162
ENSP00000406191,ENSP00000408695
ENSP00000407685,ENSP00000452786
ENSP00000408695,ENSP00000434034
ENSP00000408695,ENSP00000417335
ENSP00000408695,ENSP00000452786
ENSP00000408695,ENSP00000458162
ENSP00000408695,ENSP00000418447
ENSP00000416255,ENSP00000418447
ENSP00000416523,ENSP00000442736
ENSP00000417273,ENSP00000458162
ENSP00000417273,ENSP00000420321
ENSP00000417273,ENSP00000469413
ENSP00000417335,ENSP00000420321
ENSP00000417335,ENSP00000469413
ENSP00000417335,ENSP00000459615
ENSP00000418447,ENSP00000457421
ENSP00000418447,ENSP00000430684
ENSP00000418447,ENSP00000419465
ENSP00000418447,ENSP00000451828
ENSP00000420091,ENSP00000422533
ENSP00000420321,ENSP00000469413
ENSP00000420321,ENSP00000459615
ENSP00000427687,ENSP00000458162
ENSP00000430684,ENSP00000458162
ENSP00000430684,ENSP00000431885
ENSP00000430684,ENSP00000451828
ENSP00000430684,ENSP00000433623
ENSP00000431885,ENSP00000470788
ENSP00000431926,ENSP00000433623
ENSP00000433623,ENSP00000451828
ENSP00000434034,ENSP00000473001
ENSP00000451828,ENSP00000452786
ENSP00000452786,ENSP00000469413
ENSP00000452786,ENSP00000454623
ENSP00000452786,ENSP00000457421
ENSP00000452786,ENSP00000458162
ENSP00000457421,ENSP00000479536
ENSP00000458162,ENSP00000480359
ENSP00000458162,ENSP00000459615
ENSP00000459615,ENSP00000478290
ENSP00000463752,ENSP00000484552
